station_id,대여소명,주소,station_lat,station_lon,station_elevation_m,nearest_subway_name,nearest_subway_distance_m,subway_elevation_m,elevation_diff_nearest_subway_m,nearest_bus_stop_name,nearest_bus_stop_distance_m,bus_elevation_m,elevation_diff_nearest_bus_stop_m,nearest_park_name,nearest_park_distance_m,nearest_park_area_sqm,park_elevation_m,elevation_diff_nearest_park_m,distance_naturepark_m,inside_naturepark,distance_river_boundary_m
2415,한티역 롯데백화점 앞,선릉로 228,37.49667358,127.05342865,25.0,한티,68.99004964708885,23.0,2.0,한티역2번출구.서울강남고용노동지청,45.51970179402906,25.0,0.0,도곡근린공원,1024.1120400649756,254648.0,88.0,-63.0,604.293,0,981.159
2416,한티역 6번 출구,선릉로 227,37.4958992,127.05219269,27.0,한티,70.80278788774854,23.0,4.0,한티역6번출구,29.75239538765736,24.0,3.0,도곡근린공원,885.8823211064282,254648.0,88.0,-61.0,484.252,0,956.409
2417,선정릉 디캠프(D.CAMP)앞,선릉로 551,37.50799942,127.04524994,36.0,선정릉,278.2888150017223,52.0,-16.0,선정릉역.무형문화재전수회관,170.98999471880998,45.0,-9.0,봉은공원,1116.9747680699181,328018.0,46.0,-10.0,1795.025,0,2033.806
2418,봉은사역 7번 출구,봉은사로 601,37.51393509,127.05982208,23.0,봉은사,48.867540239301896,23.0,0.0,봉은사.코엑스북문,91.4196172835886,33.0,-10.0,봉은공원,381.57035456669774,328018.0,46.0,-23.0,2596.569,0,684.387
2419,"봉은사역 1,2번 출구",봉은사로 601,37.51430893,127.05970001,27.0,봉은사,49.097248209026425,23.0,4.0,봉은사.삼성1파출소앞,76.88628413698767,27.0,0.0,봉은공원,373.52835462825436,328018.0,46.0,-19.0,2632.624,0,689.85
2420,학여울역 사거리(LG베스트샵 앞),영동대로 202,37.49689484,127.07013702,20.0,학여울,47.85274275953258,20.0,0.0,학여울역,113.79403452734584,21.0,-1.0,대모산도시자연공원,2142.4173330154376,2277252.0,90.0,-70.0,1272.086,0,296.214
2421, 신논현역 4번출구,봉은사로 110,37.504673,127.02579498,27.0,신논현,65.3677739534909,27.0,0.0,신논현역4번출구,1.8783601293817984,27.0,0.0,도곡근린공원,2330.319334057693,254648.0,88.0,-61.0,1693.88,0,2106.452
2422,수서동 성당 맞은편,광평로34길 202,37.48416901,127.09484863,37.0,수서,644.8334926931101,29.0,8.0,수서교회.수서동성당앞,79.34627640082874,24.0,13.0,광평근린공원,490.8982427124859,519782.0,69.0,-32.0,58.271,0,321.131
2423,영희초교 사거리(래미안개포루체하임),개포로110길 50,37.4908371,127.08065033,26.0,대청,313.58422587226244,31.0,-5.0,영희초등학교,41.94920428707789,26.0,0.0,광평근린공원,1063.9317318598387,519782.0,69.0,-43.0,419.209,0,765.982
2425,세곡동 사거리(대왕초등학교 정류장),헌릉로618길 8,37.46461868,127.10684967,27.0,복정,1894.925813281008,19.0,8.0,대왕초등학교,5.8820199038585725,27.0,0.0,율현공원,1153.7654930573983,157535.0,19.0,8.0,404.382,0,218.409
2426,강남한신휴플러스 6단지,강남구 율현동 333-1,37.46829605,127.10469818,42.0,복정,1968.5427119670348,19.0,23.0,한신휴플러스6단지,99.98330113513934,41.0,1.0,율현공원,1061.1463021929246,157535.0,19.0,23.0,412.722,0,456.073
2427,개포고등학교 정문앞,강남구 개포로402,37.48485184,127.0583725,23.0,구룡,225.04268476891846,40.0,-17.0,개포고등학교,58.25925090658521,23.0,0.0,도곡근린공원,1324.3094311307905,254648.0,88.0,-65.0,919.716,0,335.7
2430,강남파이낸스센터앞(역삼역2번출구),테헤란로152,37.50024414,127.03605652,43.0,역삼,54.83847827808243,43.0,0.0,역삼역,24.386683300640914,43.0,0.0,도곡근린공원,1358.9685486086526,254648.0,88.0,-45.0,1161.915,0,2183.516
2431,대치역 7번출구,남부순환로155,37.49411774,127.06290436,13.0,대치,85.17955215059632,18.0,-5.0,대치역8번출구,65.85021618668395,17.0,-4.0,도곡근린공원,1632.432880717243,254648.0,88.0,-75.0,1113.573,0,469.619
3602, 한국지역난방공사강남지사,양재대로 781,37.49229431,127.09433746,19.0,수서,823.5464595047393,21.0,-2.0,일원1동주민센터,577.8971443356002,22.0,-3.0,광평근린공원,509.3221797570988,519782.0,69.0,-50.0,67.638,0,320.014
3603, 삼성역 2번출구,영동대로606앞,37.5082016,127.06396484,27.0,삼성,98.03901784482628,18.0,9.0,삼성역,86.44300445294577,28.0,-1.0,봉은공원,979.7087682162961,328018.0,46.0,-19.0,2178.922,0,396.003
3604, 삼성중앙역 5번출구,삼성동145-1,37.51296234,127.05386353,34.0,삼성중앙,51.57642929301604,36.0,-2.0,삼성중앙역.플래티넘아파트,191.00886057648336,35.0,-1.0,봉은공원,177.948048783219,328018.0,46.0,-12.0,2365.428,0,1220.395
3605, 봉은사역6번출구(현대아이파크타워앞),삼성동160,37.51390839,127.06072998,19.0,봉은사,54.97837996812603,23.0,-4.0,봉은사역3번출구.삼성1파출소,142.4562318321999,31.0,-12.0,봉은공원,461.6309440102819,328018.0,46.0,-27.0,2620.274,0,605.168
3606, 신사동주민센터 옆,압구정로 130,37.52422714,127.02285004,17.0,압구정,587.2864302362686,29.0,-12.0,가로수길,37.32738888072816,17.0,0.0,도산근린공원,1075.245566176874,29816.5,30.0,-13.0,1984.672,0,566.049
3609, 언주초등학교 입구,남부순환로2641,37.48536682,127.03849792,27.0,양재(서초구청),380.9211484218494,33.0,-6.0,양재역,32.00500561943325,27.0,0.0,도곡근린공원,796.8684175480074,254648.0,88.0,-61.0,335.528,0,758.853
3610, 윗반마을 입구,세곡동 97-3,37.46534729,127.1088028,29.0,복정,1704.7441631703987,19.0,10.0,세곡동사거리,54.267505744263154,29.0,0.0,율현공원,981.0330524007423,157535.0,19.0,10.0,220.721,0,332.041
3611, 방죽마을 입구,율현동 264-5,37.47123337,127.10721588,21.0,복정,1722.434165015155,19.0,2.0,방죽마을입구,66.11478801311597,22.0,-1.0,율현공원,749.3948306607693,157535.0,19.0,2.0,356.558,0,616.878
3612, 은곡마을,세곡동 548(도담공원~행복공원 사이),37.46726227,127.09801483,32.0,수서,2148.2378396119357,29.0,3.0,은곡마을,45.25076457414035,32.0,0.0,율현공원,1650.6517486321961,157535.0,19.0,13.0,176.034,0,129.462
3614, 은마아파트 입구 사거리,삼성로237(정성한줄 대치점 앞),37.49840164,127.06093597,24.0,대치,484.3137847604151,18.0,6.0,농협대치지점,55.148352410262525,21.0,3.0,도곡근린공원,1666.512841060523,254648.0,88.0,-64.0,1179.896,0,970.891
3615, 서울 논현동우체국 앞,학동로212,37.51446152,127.0326004,46.0,학동,87.21643769317132,41.0,5.0,서울세관사거리,200.8259917549049,51.0,-5.0,도산근린공원,1155.7399004303038,29816.5,30.0,16.0,2706.831,0,1936.285
3616, 역삼중학교 앞(체육관 방향),도곡로43길 10,37.49526215,127.04950714,30.0,한티,316.10926862433615,23.0,7.0,도곡렉슬아파트.강남세브란스병원,148.3025801494316,35.0,-5.0,도곡근린공원,677.2351453471996,254648.0,88.0,-58.0,373.464,0,1030.589
3618, 서울율현초교 삼거리,밤고개로 231,37.47364044,127.10702515,20.0,수서,1493.9413579676543,29.0,-9.0,래미안포레아파트,103.26656309297633,19.0,1.0,율현공원,770.0597005091652,157535.0,19.0,1.0,489.199,0,379.483
3620, 청담역 11번 출구,학동로87길 7,37.51925659,127.0515976,42.0,청담,155.02065236544613,42.0,0.0,진흥아파트,43.58719549647906,45.0,-3.0,청담근린공원,242.1481953267906,59347.0,68.0,-26.0,3040.304,0,840.168
3621, 휘문고교 사거리,영동대로 319,37.50286484,127.06594086,37.0,삼성(무역센터),708.6609758828857,18.0,19.0,휘문고.대치2동주민센터,79.50467301585945,38.0,-1.0,봉은공원,1534.6547804389074,328018.0,46.0,-9.0,1838.41,0,340.919
3622, 은마아파트입구 사거리(1),삼성로 312,37.49986649,127.0605011,36.0,대치,646.6480548216396,18.0,18.0,대치현대아파트,113.25981085542861,41.0,-5.0,봉은공원,1621.9837445815106,328018.0,46.0,-10.0,1260.848,0,924.156
3623, 일원에코파크 앞(개포로 방면),개포로 670,37.49587631,127.08650208,16.0,대청,668.6767373497405,31.0,-15.0,대청초등학교,223.10808765489006,22.0,-6.0,광평근린공원,1004.8331552248512,519782.0,69.0,-53.0,587.365,0,231.014
3624, 대모산입구역 7번 출구 앞,개포로 522(사진참고),37.49017715,127.07305908,30.0,대모산입구,136.29620863218736,25.0,5.0,개포주공7단지앞,131.08879458349733,32.0,-2.0,대모산도시자연공원,1362.7133832175043,2277252.0,90.0,-60.0,505.804,0,308.92
3627, 압구정나들목,압구정동 507,37.53075027,127.04160309,24.0,압구정로데오,386.32526150246906,25.0,-1.0,한양아파트.압구정로데오역,328.51193259789824,22.0,2.0,도산근린공원,890.1399076383403,29816.5,30.0,-6.0,2910.012,0,93.409
3628, 역삼1동 주민센터,역삼로 7길 16,37.49521255,127.03302765,28.0,강남,470.43228207177975,18.0,10.0,역삼초등학교,136.57536614251325,27.0,1.0,도곡근린공원,1191.1567420507513,254648.0,88.0,-60.0,1012.689,0,1901.065
3629, 청담사거리(신한오피스텔빌딩 앞),도산대로 510,37.52416229,127.0489502,23.0,청담,659.6319661547286,42.0,-19.0,청담동주민센터,60.577641701123824,23.0,0.0,청담근린공원,441.47342336209124,59347.0,68.0,-45.0,3581.107,0,577.2
3630, 개포우성6차아파트 정문 앞,언주로 3,37.47685623,127.05536652,34.0,구룡,1151.9462172816457,40.0,-6.0,우성6차아파트,78.39155449367408,31.0,3.0,도곡근린공원,1752.1762641669097,254648.0,88.0,-54.0,271.777,0,713.471
3634, 국악고교 앞 교차로,논현로 34,37.47402191,127.04844666,29.0,양재시민의숲(매헌),990.2948851676471,18.0,11.0,구룡사거리,26.867088322156228,26.0,3.0,도곡근린공원,1836.3143032819576,254648.0,88.0,-59.0,395.142,0,665.093
3636, 삼성중앙역·플래티넘아파트 정류소,봉은사로 471,37.51264191,127.05156708,45.0,삼성중앙,156.72781006518258,36.0,9.0,삼성중앙역.플래티넘아파트,4.166834381294118,45.0,0.0,봉은공원,373.82346008605754,328018.0,46.0,-1.0,2307.357,0,1426.213
3637, 세곡데이케어센터,헌릉로 590길 68,37.46072388,127.10287476,31.0,복정,2398.4027049176902,19.0,12.0,서울요양원.강남구립행복요양병원,54.16811490199703,29.0,2.0,율현공원,1710.6139112340677,157535.0,19.0,12.0,234.865,0,199.848
3638, 신청담나들목,강변오솔길,37.52796173,127.05162811,24.0,청담,967.8988133963279,42.0,-18.0,영동대교남단(가상),91.04421557055153,16.0,8.0,청담근린공원,741.4478599495498,59347.0,68.0,-44.0,3848.627,0,111.711
3640, 일원1동주민센터앞 사거리,강남구 일원동 645-13,37.4909668,127.08836365,23.0,대청,829.0634448917097,31.0,-8.0,일원주유소.삼성서울병원후문,69.46450101267804,27.0,-4.0,광평근린공원,468.19135799406536,519782.0,69.0,-46.0,71.55,0,514.895
3641, 대청역,강남구 일원로 7,37.49370575,127.0799942,31.0,대청,46.01523666178819,31.0,0.0,대청역,54.982313857874956,24.0,7.0,광평근린공원,1246.1639776523423,519782.0,69.0,-38.0,703.969,0,585.278
3642, LH강남힐스테이트아파트,자곡로3길 21,37.47092819,127.08970642,69.0,일원,1493.6372457873142,45.0,24.0,세곡중학교.세명초등학교,199.48104240677804,54.0,15.0,대모산도시자연공원,1239.159737118082,2277252.0,90.0,-21.0,216.77,0,416.252
3643, 더시그넘하우스 앞,자곡로 174-14,37.47267914,127.10375977,23.0,수서,1534.1276174416803,29.0,-6.0,못골마을,171.73720130077777,24.0,-1.0,율현공원,1045.076074988209,157535.0,19.0,4.0,390.625,0,460.007
3644, 상록수아파트,광평로10길 15,37.48276138,127.08042145,57.0,일원,364.79683251335905,45.0,12.0,푸른마을아파트앞,22.093955807808218,57.0,0.0,대모산도시자연공원,349.38624395631376,2277252.0,90.0,-33.0,160.768,0,913.19
3646, 선정릉역 4번 출구,강남구 봉은사로 326,37.5097847,127.04277039,43.0,선정릉,122.42952472301589,52.0,-9.0,선정릉역4번출구.시니어플라자,12.438918439965565,43.0,0.0,봉은공원,1212.247412855468,328018.0,46.0,-3.0,1995.555,0,2147.868
3647, 구룡역 1번 출구,개포동 175-3,37.48642349,127.05931854,29.0,구룡,61.64599951375845,40.0,-11.0,구룡역5번출구,36.79163066406337,29.0,0.0,도곡근린공원,1332.4816553504181,254648.0,88.0,-59.0,906.464,0,240.262
3648, 구룡역 4번 출구,개포동 156-17,37.48670578,127.0605011,25.0,구룡,145.90520294220124,40.0,-15.0,구룡역5번출구,132.7577558875161,29.0,-4.0,도곡근린공원,1422.4021457761155,254648.0,88.0,-63.0,916.194,0,254.307
3649, 구룡역 5번 출구,개포동 181-1,37.48607635,127.05921936,29.0,구룡,90.66079154134238,40.0,-11.0,구룡역5번출구,3.7458738653115744,29.0,0.0,도곡근린공원,1337.3142392298917,254648.0,88.0,-59.0,919.173,0,268.545
3651, 개포동역 4번출구,"강남구 개포동 182-4
(개포동역 4번출구)",37.48929596,127.06616974,15.0,개포동,20.18194194156666,21.0,-6.0,개포동역7번출구.개포시장,71.8089161759771,21.0,-6.0,대모산도시자연공원,1689.5780441597792,2277252.0,90.0,-75.0,822.173,0,83.738
4901,KT&G타워 옆(상상마당 대치아트홀),강남구 대치동 1002,37.50687408,127.06473541,28.0,삼성,258.1762679262916,18.0,10.0,삼성역,72.09939750740189,28.0,0.0,봉은공원,1129.1328303653563,328018.0,46.0,-18.0,2097.02,0,338.017
4902, 구역삼세무서 교차로,강남구 논현로 337,37.49524307,127.03937531,32.0,역삼,651.2003108238803,43.0,-11.0,총지사,54.489122378176546,31.0,1.0,도곡근린공원,741.472593199778,254648.0,88.0,-56.0,546.483,0,1563.654
4903, 신사스퀘어,신사동 504-11,37.51916885,127.0189743,19.0,신사,330.85930235003264,28.0,-9.0,신사동.더리버사이드호텔,155.55195140996318,31.0,-12.0,도산근린공원,1542.6434869962793,29816.5,30.0,-11.0,2272.342,0,703.558
4905, 강남경찰서,강남구 대치동 998,37.50971985,127.06679535,25.0,삼성,327.5313301259748,18.0,7.0,강남경찰서.강남운전면허시험장,22.350869670754363,25.0,0.0,봉은공원,1099.8106185135543,328018.0,46.0,-21.0,2459.425,0,123.485
4906, 섬유센터 앞,강남구 대치동 944-1,37.50767136,127.06017303,39.0,삼성(무역센터),293.971876079713,18.0,21.0,삼성역,31.834642016764203,39.0,0.0,봉은공원,806.3884350325801,328018.0,46.0,-7.0,1962.744,0,733.813
4907, 극동스포츠 앞,강남구 신사동 575,37.5257225,127.02588654,21.0,압구정,272.139869903092,29.0,-8.0,광림교회.현대고등학교,66.21248234618061,24.0,-3.0,도산근린공원,814.6662213191973,29816.5,30.0,-9.0,2022.881,0,644.009
4908, SB타워 앞,강남구 도산대로 318,37.52210999,127.03646088,35.0,강남구청,661.3688034184021,59.0,-24.0,씨네시티앞,133.21336733329375,26.0,9.0,도산근린공원,311.91869732228855,29816.5,30.0,5.0,2982.644,0,1144.306
4909, 노보텔 앰배서더 앞,강남구 봉은사로 130,37.50570297,127.02919769,45.0,신논현,385.1145116004697,27.0,18.0,노보텔앰배서더호텔,43.543533361846315,46.0,-1.0,도산근린공원,2171.4173000664273,29816.5,30.0,15.0,2010.441,0,2369.197
4913, 레베쌍트 빌딩 앞,봉은사로86길 6,37.51292038,127.056427,29.0,삼성중앙,277.57681908286526,36.0,-7.0,코엑스인터컨티넨탈호텔,78.46516722284686,27.0,2.0,봉은공원,136.6381891419202,328018.0,46.0,-17.0,2406.169,0,996.199
4914, 도심공항타워 앞,삼성동 159-9,37.50999069,127.05847168,22.0,삼성(무역센터),432.74754377797643,18.0,4.0,도심공항(가상),22.781201394306414,22.0,0.0,봉은공원,508.0293646209108,328018.0,46.0,-24.0,2143.645,0,847.363
4915, 영동중앙교회 버스정류장,강남구 논현로 420,37.49775314,127.03857422,45.0,역삼,369.7041359090686,43.0,2.0,영동중앙교회,3.851224183740732,45.0,0.0,도곡근린공원,1004.6213679007215,254648.0,88.0,-43.0,807.741,0,1829.413
4916, 청담역 1번출구,강남구 영동대로 648,37.51973724,127.05767822,36.0,청담,383.95953352633364,42.0,-6.0,청담역.경기고교,50.17070915686422,36.0,0.0,청담근린공원,493.5239931359879,59347.0,68.0,-32.0,3167.748,0,497.618
4917,일원에코파크 주차장,강남구 일원동 701-2,37.49404526,127.08678436,20.0,대청,642.5549922732143,31.0,-11.0,대청초등학교,26.977394594370608,22.0,-2.0,광평근린공원,819.8667947963039,519782.0,69.0,-49.0,406.812,0,420.55
4918,매봉역 1번출구,강남구 도곡동 180-26,37.48661041,127.04550934,24.0,매봉,117.27548323360583,22.0,2.0,매봉역,84.95895144968702,24.0,0.0,도곡근린공원,413.8084322266337,254648.0,88.0,-64.0,179.751,0,481.937
4919,학여울역사거리(은마아파트),강남구 대치동 398,37.49665833,127.06938171,17.0,학여울,106.95046825584724,20.0,-3.0,쌍용아파트,158.60432112091303,22.0,-5.0,대모산도시자연공원,2149.7777749887186,2277252.0,90.0,-73.0,1285.045,0,353.492
4923,수협대치동지점,서울특별시 강남구 영동대로 214-2,37.49861526,127.0683136,27.0,학여울,295.96648754230614,20.0,7.0,대치동은마아파트,34.27356577221868,22.0,5.0,봉은공원,2041.5402193499538,328018.0,46.0,-19.0,1519.278,0,403.583
4924,논현동가구거리,강남구 논현동 56-21,37.51280975,127.02636719,39.0,논현,476.68845040245674,32.0,7.0,영동시장,276.9806751248834,42.0,-3.0,도산근린공원,1524.6053628866507,29816.5,30.0,9.0,2195.132,0,1661.048
4925,청담백영빌딩 앞,강남구 도산대로 456,37.52390289,127.04660797,37.0,압구정로데오,660.6716963173001,25.0,12.0,청담2치안센터,149.87394428405887,23.0,14.0,청담근린공원,589.7655051455121,59347.0,68.0,-31.0,3562.483,0,664.665
4926,대치우성아파트 사거리,강남구 영동대로 230,37.50099564,127.06803894,19.0,학여울,531.8895415759499,20.0,-1.0,우성아파트,36.999857675257175,17.0,2.0,봉은공원,1812.1373714396648,328018.0,46.0,-27.0,1758.928,0,307.624
4928,교수마을 입구,강남구 자곡동 203-1,37.4818573,127.10456085,19.0,수서,565.3186211130518,29.0,-10.0,쟁골마을,45.68984629154725,18.0,1.0,광평근린공원,1290.710619109509,519782.0,69.0,-50.0,537.342,0,325.883
4929,파스쿠찌 청담사거리점 앞,강남구 도산대로 509,37.52464676,127.04914856,23.0,청담,694.4195539135627,42.0,-19.0,청담동주민센터,16.53430245067562,23.0,0.0,청담근린공원,470.40324188305806,59347.0,68.0,-45.0,3634.567,0,520.695
4930,학여울역 1번 출구,강남구 대치동 13-9,37.49662018,127.07099915,18.0,학여울,36.058412862200484,20.0,-2.0,학여울역,35.765948874850096,21.0,-3.0,대모산도시자연공원,2081.8773018347165,2277252.0,90.0,-72.0,1207.41,0,215.524
